movieId,title,clean_title,year,genres,item_idx
4236,Keep the River on Your Right: A Modern Cannibal Tale (2000),Keep the River on Your Right: A Modern Cannibal Tale,2000.0,Documentary,4007
4237,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)","Gleaners & I, The (Les glaneurs et la glaneuse)",2000.0,Documentary,4008
4238,Along Came a Spider (2001),Along Came a Spider,2001.0,Action|Crime|Mystery|Thriller,4009
4239,Blow (2001),Blow,2001.0,Crime|Drama,4010
4240,Just Visiting (2001),Just Visiting,2001.0,Comedy|Fantasy,4011
4241,Pokémon 3: The Movie (2001),Pokémon 3: The Movie,2001.0,Animation|Children,4012
4242,Beautiful Creatures (2000),Beautiful Creatures,2000.0,Comedy|Crime|Drama|Thriller,4013
4243,Brigham City (2001),Brigham City,2001.0,Crime|Drama|Mystery,4014
4244,"Day I Became a Woman, The (Roozi khe zan shodam) (2000)","Day I Became a Woman, The (Roozi khe zan shodam)",2000.0,Drama,4015
4245,Shadow Magic (2000),Shadow Magic,2000.0,Drama|Romance,4016
4246,Bridget Jones's Diary (2001),Bridget Jones's Diary,2001.0,Comedy|Drama|Romance,4017
4247,Joe Dirt (2001),Joe Dirt,2001.0,Adventure|Comedy|Mystery|Romance,4018
4248,Josie and the Pussycats (2001),Josie and the Pussycats,2001.0,Comedy,4019
4249,Kingdom Come (2001),Kingdom Come,2001.0,Comedy,4020
4250,"Body, The (2001)","Body, The",2001.0,Drama|Sci-Fi,4021
4251,Chopper (2000),Chopper,2000.0,Drama|Thriller,4022
4252,"Circle, The (Dayereh) (2000)","Circle, The (Dayereh)",2000.0,Drama,4023
4253,Lakeboat (2000),Lakeboat,2000.0,Comedy,4024
4254,Crocodile Dundee in Los Angeles (2001),Crocodile Dundee in Los Angeles,2001.0,Comedy|Drama,4025
4255,Freddy Got Fingered (2001),Freddy Got Fingered,2001.0,Comedy,4026
4256,"Center of the World, The (2001)","Center of the World, The",2001.0,Drama,4027
4258,"Low Down, The (2000)","Low Down, The",2000.0,Drama,4028
4259,"Luzhin Defence, The (2000)","Luzhin Defence, The",2000.0,Drama|Romance,4029
4260,"Visit, The (2000)","Visit, The",2000.0,Drama,4030
4261,Lilies (1996),Lilies,1996.0,Drama|Fantasy|Romance,4031
4262,Scarface (1983),Scarface,1983.0,Action|Crime|Drama,4032
4263,Days of Wine and Roses (1962),Days of Wine and Roses,1962.0,Drama,4033
4265,Driven (2001),Driven,2001.0,Action|Thriller,4034
4266,"Forsaken, The (2001)","Forsaken, The",2001.0,Horror,4035
4267,One Night at McCool's (2001),One Night at McCool's,2001.0,Comedy,4036
4268,Town & Country (2001),Town & Country,2001.0,Comedy,4037
4270,"Mummy Returns, The (2001)","Mummy Returns, The",2001.0,Action|Adventure|Comedy|Thriller,4038
4271,Eureka (Yurîka) (2000),Eureka (Yurîka),2000.0,Drama,4039
4272,Tuvalu (1999),Tuvalu,1999.0,Comedy,4040
4273,Under the Sand (2000),Under the Sand,2000.0,Drama,4041
4274,Cleopatra (1963),Cleopatra,1963.0,Drama|Romance,4042
4275,Krull (1983),Krull,1983.0,Action|Adventure|Fantasy|Sci-Fi,4043
4276,Lost in America (1985),Lost in America,1985.0,Comedy,4044
4277,"Lost World, The (1925)","Lost World, The",1925.0,Adventure|Sci-Fi,4045
4278,Triumph of the Will (Triumph des Willens) (1934),Triumph of the Will (Triumph des Willens),1934.0,Documentary,4046
4279,True Believer (1989),True Believer,1989.0,Crime,4047
4280,"World According to Garp, The (1982)","World According to Garp, The",1982.0,Comedy|Drama|Romance,4048
4281,Candy (1968),Candy,1968.0,Comedy,4049
4282,Fellini Satyricon (1969),Fellini Satyricon,1969.0,Drama|Fantasy,4050
4283,Fellini's Roma (Roma) (1972),Fellini's Roma (Roma),1972.0,Drama,4051
4284,Frankie and Johnny (1966),Frankie and Johnny,1966.0,Comedy,4052
4285,Frankie and Johnny (1991),Frankie and Johnny,1991.0,Comedy|Romance,4053
4286,"Home of Our Own, A (1993)","Home of Our Own, A",1993.0,Drama,4054
4287,Paris When It Sizzles (1964),Paris When It Sizzles,1964.0,Comedy|Romance,4055
4288,Pola X (1999),Pola X,1999.0,Drama|Romance,4056
4289,"City of Women, The (Città delle donne, La) (1980)","City of Women, The (Città delle donne, La)",1980.0,Comedy|Drama,4057
4290,For the Boys (1991),For the Boys,1991.0,Comedy|Drama|Musical,4058
4291,Nine to Five (a.k.a. 9 to 5) (1980),Nine to Five (a.k.a. 9 to 5),1980.0,Comedy|Crime,4059
4292,Norma Rae (1979),Norma Rae,1979.0,Drama,4060
4293,Summer Rental (1985),Summer Rental,1985.0,Comedy,4061
4294,"5,000 Fingers of Dr. T, The (1953)","5,000 Fingers of Dr. T, The",1953.0,Children|Fantasy|Musical,4062
4295,Backtrack (Catchfire) (1990),Backtrack (Catchfire),1990.0,Action|Drama|Thriller,4063
4296,Love Story (1970),Love Story,1970.0,Drama|Romance,4064
4297,Pelle the Conqueror (Pelle erobreren) (1987),Pelle the Conqueror (Pelle erobreren),1987.0,Drama,4065
4298,Rififi (Du rififi chez les hommes) (1955),Rififi (Du rififi chez les hommes),1955.0,Crime|Film-Noir|Thriller,4066
4299,"Knight's Tale, A (2001)","Knight's Tale, A",2001.0,Action|Comedy|Romance,4067
4300,Bread and Roses (2000),Bread and Roses,2000.0,Drama,4068
4301,Calle 54 (2000),Calle 54,2000.0,Documentary|Musical,4069
4302,"King Is Alive, The (2000)","King Is Alive, The",2000.0,Drama,4070
4303,Sordid Lives (2000),Sordid Lives,2000.0,Comedy,4071
4304,Startup.com (2001),Startup.com,2001.0,Documentary,4072
4305,Angel Eyes (2001),Angel Eyes,2001.0,Romance|Thriller,4073
4306,Shrek (2001),Shrek,2001.0,Adventure|Animation|Children|Comedy|Fantasy|Romance,4074
4307,"Fast Food, Fast Women (2000)","Fast Food, Fast Women",2000.0,Comedy|Romance,4075
4308,Moulin Rouge (2001),Moulin Rouge,2001.0,Drama|Musical|Romance,4076
4310,Pearl Harbor (2001),Pearl Harbor,2001.0,Action|Drama|Romance|War,4077
4312,Himalaya (Himalaya - l'enfance d'un chef) (1999),Himalaya (Himalaya - l'enfance d'un chef),1999.0,Adventure|Drama,4078
4313,"Man Who Cried, The (2000)","Man Who Cried, The",2000.0,Drama,4079
4314,Our Song (2000),Our Song,2000.0,Drama,4080
4315,Gabriela (2001),Gabriela,2001.0,Comedy|Drama|Romance,4081
4316,Ice Castles (1978),Ice Castles,1978.0,Drama,4082
4317,Love Potion #9 (1992),Love Potion #9,1992.0,Comedy|Romance,4083
4318,Postcards From the Edge (1990),Postcards From the Edge,1990.0,Comedy|Drama,4084
4319,Apache (1954),Apache,1954.0,Western,4085
4320,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson (a.k.a. Buffalo Bill and the Indians) (1976)","Buffalo Bill and the Indians, or Sitting Bull's History Lesson (a.k.a. Buffalo Bill and the Indians)",1976.0,Comedy|Western,4086
4321,City Slickers (1991),City Slickers,1991.0,Comedy|Western,4087
4322,Eight Men Out (1988),Eight Men Out,1988.0,Drama,4088
4323,"Horse Soldiers, The (1959)","Horse Soldiers, The",1959.0,Adventure|War|Western,4089
4324,"Kentuckian, The (1955)","Kentuckian, The",1955.0,Drama|Western,4090
4325,"Night, The (Notte, La) (1960)","Night, The (Notte, La)",1960.0,Drama,4091
4326,Mississippi Burning (1988),Mississippi Burning,1988.0,Crime|Drama|Thriller,4092
4327,"Magnificent Seven, The (1960)","Magnificent Seven, The",1960.0,Adventure|Western,4093
4328,"Return of the Magnificent Seven, The (a.k.a. Return of the Seven) (1966)","Return of the Magnificent Seven, The (a.k.a. Return of the Seven)",1966.0,Western,4094
4329,Rio Bravo (1959),Rio Bravo,1959.0,Western,4095
4330,"Scarlet Empress, The (1934)","Scarlet Empress, The",1934.0,Drama,4096
4331,Semi-Tough (1978),Semi-Tough,1978.0,Comedy,4097
4332,Suspect (1987),Suspect,1987.0,Crime|Drama|Thriller,4098
4333,Throw Momma from the Train (1987),Throw Momma from the Train,1987.0,Comedy|Crime,4099
4334,Yi Yi (2000),Yi Yi,2000.0,Drama,4100
4335,Midnight Madness (1980),Midnight Madness,1980.0,Comedy,4101
4336,Nightwatch (Nattevagten) (1994),Nightwatch (Nattevagten),1994.0,Horror|Thriller,4102
4337,"Sand Pebbles, The (1966)","Sand Pebbles, The",1966.0,Drama|Romance|War,4103
4338,Twelve O'Clock High (1949),Twelve O'Clock High,1949.0,Drama|War,4104
4339,Von Ryan's Express (1965),Von Ryan's Express,1965.0,Action|Adventure|Drama|War,4105
4340,"Animal, The (2001)","Animal, The",2001.0,Comedy,4106
4341,What's the Worst That Could Happen? (2001),What's the Worst That Could Happen?,2001.0,Comedy,4107
4342,Big Eden (2000),Big Eden,2000.0,Drama|Romance,4108
4343,Evolution (2001),Evolution,2001.0,Comedy|Sci-Fi,4109
4344,Swordfish (2001),Swordfish,2001.0,Action|Crime|Drama,4110
4345,"Anniversary Party, The (2001)","Anniversary Party, The",2001.0,Drama,4111
4346,Bride of the Wind (2001),Bride of the Wind,2001.0,Drama|Musical|Romance,4112
4347,Divided We Fall (Musíme si pomáhat) (2000),Divided We Fall (Musíme si pomáhat),2000.0,Comedy|Drama,4113
4348,Whatever Happened to Harold Smith? (1999),Whatever Happened to Harold Smith?,1999.0,Comedy,4114
4349,Catch-22 (1970),Catch-22,1970.0,Comedy|War,4115
4350,Forgotten Silver (1996),Forgotten Silver,1996.0,Comedy|Documentary,4116
4351,Point Break (1991),Point Break,1991.0,Action|Crime|Thriller,4117
4352,Shag (1989),Shag,1989.0,Comedy|Drama,4118
4353,Uncommon Valor (1983),Uncommon Valor,1983.0,Action|War,4119
4354,Unlawful Entry (1992),Unlawful Entry,1992.0,Crime|Thriller,4120
4355,Youngblood (1986),Youngblood,1986.0,Action|Drama,4121
4356,Gentlemen Prefer Blondes (1953),Gentlemen Prefer Blondes,1953.0,Comedy|Musical|Romance,4122
4357,How to Marry a Millionaire (1953),How to Marry a Millionaire,1953.0,Comedy|Drama|Romance,4123
4358,Macabre (1958),Macabre,1958.0,Horror|Thriller,4124
4359,"Seven Year Itch, The (1955)","Seven Year Itch, The",1955.0,Comedy,4125
4360,There's No Business Like Show Business (1954),There's No Business Like Show Business,1954.0,Musical,4126
4361,Tootsie (1982),Tootsie,1982.0,Comedy|Romance,4127
4362,"Boys Next Door, The (1986)","Boys Next Door, The",1986.0,Crime|Drama,4128
4363,Too Late the Hero (1970),Too Late the Hero,1970.0,Action|War,4129
4366,Atlantis: The Lost Empire (2001),Atlantis: The Lost Empire,2001.0,Adventure|Animation|Children|Fantasy,4130
4367,Lara Croft: Tomb Raider (2001),Lara Croft: Tomb Raider,2001.0,Action|Adventure,4131
4368,Dr. Dolittle 2 (2001),Dr. Dolittle 2,2001.0,Comedy,4132
4369,"Fast and the Furious, The (2001)","Fast and the Furious, The",2001.0,Action|Crime|Thriller,4133
4370,A.I. Artificial Intelligence (2001),A.I. Artificial Intelligence,2001.0,Adventure|Drama|Sci-Fi,4134
4371,Baby Boy (2001),Baby Boy,2001.0,Crime|Drama,4135
4372,Crazy/Beautiful (2001),Crazy/Beautiful,2001.0,Drama|Romance,4136
4373,Pootie Tang (2001),Pootie Tang,2001.0,Comedy,4137
4375,"Adventures of Felix, The (a.k.a. Funny Felix) (Drôle de Félix) (2000)","Adventures of Felix, The (a.k.a. Funny Felix) (Drôle de Félix)",2000.0,Comedy|Drama,4138
4376,Down From the Mountain (2000),Down From the Mountain,2000.0,Documentary,4139
4377,Russian Doll (2000),Russian Doll,2000.0,Comedy|Romance,4140
4378,Sexy Beast (2000),Sexy Beast,2000.0,Crime|Drama,4141
4379,"South of Heaven, West of Hell (2000)","South of Heaven, West of Hell",2000.0,Drama|Western,4142
4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)","Princess and the Warrior, The (Krieger und die Kaiserin, Der)",2000.0,Drama|Romance,4143
4381,"Closet, The (Placard, Le) (2001)","Closet, The (Placard, Le)",2001.0,Comedy,4144
4382,Wolves (1999),Wolves,1999.0,Documentary|IMAX,4145
4383,"Crimson Rivers, The (Rivières pourpres, Les) (2000)","Crimson Rivers, The (Rivières pourpres, Les)",2000.0,Crime|Drama|Mystery|Thriller,4146
4384,Lumumba (2000),Lumumba,2000.0,Drama,4147
4386,Cats & Dogs (2001),Cats & Dogs,2001.0,Children|Comedy,4148
4387,Kiss of the Dragon (2001),Kiss of the Dragon,2001.0,Action,4149
4388,Scary Movie 2 (2001),Scary Movie 2,2001.0,Comedy,4150
4389,Lost and Delirious (2001),Lost and Delirious,2001.0,Drama,4151
4390,Rape Me (Baise-moi) (2000),Rape Me (Baise-moi),2000.0,Crime|Drama|Thriller,4152
4391,"Vertical Ray of the Sun, The (Mua he chieu thang dung) (2000)","Vertical Ray of the Sun, The (Mua he chieu thang dung)",2000.0,Drama,4153
4392,Alice (1990),Alice,1990.0,Comedy|Drama|Fantasy|Romance,4154
4393,Another Woman (1988),Another Woman,1988.0,Drama,4155
4394,Beach Blanket Bingo (1965),Beach Blanket Bingo,1965.0,Comedy|Musical,4156
4395,Big Deal on Madonna Street (I Soliti Ignoti) (1958),Big Deal on Madonna Street (I Soliti Ignoti),1958.0,Comedy|Crime,4157
4396,"Cannonball Run, The (1981)","Cannonball Run, The",1981.0,Action|Comedy,4158
4397,Cannonball Run II (1984),Cannonball Run II,1984.0,Action|Comedy,4159
4398,Speed Zone! (a.k.a. Cannonball Run III) (1989),Speed Zone! (a.k.a. Cannonball Run III),1989.0,Action|Comedy,4160
4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)","Diary of a Chambermaid (Journal d'une femme de chambre, Le)",1964.0,Comedy|Drama,4161
4400,Donovan's Brain (1953),Donovan's Brain,1953.0,Sci-Fi,4162
4401,Donovan's Reef (1963),Donovan's Reef,1963.0,Action|Comedy|Romance,4163
4402,Dr. Goldfoot and the Bikini Machine (1965),Dr. Goldfoot and the Bikini Machine,1965.0,Comedy,4164
4403,"Fall of the House of Usher, The (House of Usher) (1960)","Fall of the House of Usher, The (House of Usher)",1960.0,Horror,4165
4404,Faust (1926),Faust,1926.0,Drama|Fantasy|Horror,4166
4405,"Last Laugh, The (Letzte Mann, Der) (1924)","Last Laugh, The (Letzte Mann, Der)",1924.0,Drama,4167
4406,"Man Who Shot Liberty Valance, The (1962)","Man Who Shot Liberty Valance, The",1962.0,Crime|Drama|Western,4168
4407,Salvador (1986),Salvador,1986.0,Drama|Thriller|War,4169
4408,September (1987),September,1987.0,Drama,4170
4409,Shadows and Fog (1991),Shadows and Fog,1991.0,Comedy|Drama|Mystery|Thriller,4171
4410,Something Wild (1986),Something Wild,1986.0,Comedy|Crime|Drama,4172
4411,Sons of Katie Elder (1965),Sons of Katie Elder,1965.0,Western,4173
4412,"Thing with Two Heads, The (1972)","Thing with Two Heads, The",1972.0,Comedy|Horror|Sci-Fi,4174
4413,Village of the Giants (1965),Village of the Giants,1965.0,Sci-Fi,4175
4414,X: The Man with the X-Ray Eyes (1963),X: The Man with the X-Ray Eyes,1963.0,Sci-Fi|Thriller,4176
4415,Cheech & Chong's Nice Dreams (1981),Cheech & Chong's Nice Dreams,1981.0,Comedy,4177
4416,"Day the Earth Caught Fire, The (1961)","Day the Earth Caught Fire, The",1961.0,Sci-Fi,4178
4417,"House by the Cemetery, The (Quella villa accanto al cimitero) (1981)","House by the Cemetery, The (Quella villa accanto al cimitero)",1981.0,Horror,4179
4418,Things Are Tough All Over (1982),Things Are Tough All Over,1982.0,Comedy,4180
4419,All That Heaven Allows (1955),All That Heaven Allows,1955.0,Drama|Romance,4181
4420,"Barefoot Contessa, The (1954)","Barefoot Contessa, The",1954.0,Drama,4182
4421,"Blackout, The (1997)","Blackout, The",1997.0,Drama,4183
4422,Cries and Whispers (Viskningar och rop) (1972),Cries and Whispers (Viskningar och rop),1972.0,Drama,4184
4423,"Entertainer, The (1960)","Entertainer, The",1960.0,Drama,4185
4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)","Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il)",1970.0,Drama,4186
4425,Howling III: The Marsupials (1987),Howling III: The Marsupials,1987.0,Comedy|Horror,4187
4426,Kiss Me Deadly (1955),Kiss Me Deadly,1955.0,Film-Noir,4188
4427,"Lion in Winter, The (1968)","Lion in Winter, The",1968.0,Drama,4189
4428,"Misfits, The (1961)","Misfits, The",1961.0,Comedy|Drama|Romance|Western,4190
4429,Moby Dick (1956),Moby Dick,1956.0,Drama,4191
4430,Popcorn (1991),Popcorn,1991.0,Horror,4192
4431,Rembrandt (1936),Rembrandt,1936.0,Drama,4193
4432,Sweet Smell of Success (1957),Sweet Smell of Success,1957.0,Drama|Film-Noir,4194
4433,Written on the Wind (1956),Written on the Wind,1956.0,Drama,4195
4434,"10th Victim, The (La decima vittima) (1965)","10th Victim, The (La decima vittima)",1965.0,Action|Comedy|Sci-Fi|Thriller,4196
4435,Colonel Redl (Oberst Redl) (1985),Colonel Redl (Oberst Redl),1985.0,Drama,4197
4436,Obsession (1976),Obsession,1976.0,Mystery|Thriller,4198
4437,Suspiria (1977),Suspiria,1977.0,Horror,4199
4438,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)","Fist of Fury (Chinese Connection, The) (Jing wu men)",1972.0,Action|Drama|Romance|Thriller,4200
4439,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo),1981.0,Drama,4201
4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)","Big Boss, The (Fists of Fury) (Tang shan da xiong)",1971.0,Action|Thriller,4202
4441,Game of Death (1978),Game of Death,1978.0,Action,4203
4442,"Last Dragon, The (1985)","Last Dragon, The",1985.0,Action|Comedy|Drama,4204
4443,Outland (1981),Outland,1981.0,Action|Sci-Fi|Thriller,4205
4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)","Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang)",1972.0,Action|Crime,4206
4445,T-Rex: Back to the Cretaceous (1998),T-Rex: Back to the Cretaceous,1998.0,Adventure|Documentary|IMAX,4207
4446,Final Fantasy: The Spirits Within (2001),Final Fantasy: The Spirits Within,2001.0,Adventure|Animation|Fantasy|Sci-Fi,4208
4447,Legally Blonde (2001),Legally Blonde,2001.0,Comedy|Romance,4209
4448,"Score, The (2001)","Score, The",2001.0,Action|Drama,4210
4449,Adanggaman (2000),Adanggaman,2000.0,Drama,4211
4450,Bully (2001),Bully,2001.0,Crime|Drama|Thriller,4212
4451,Jump Tomorrow (2001),Jump Tomorrow,2001.0,Comedy|Drama|Romance,4213
4452,Made (2001),Made,2001.0,Comedy,4214
4453,Michael Jordan to the Max (2000),Michael Jordan to the Max,2000.0,Documentary|IMAX,4215
4454,More (1998),More,1998.0,Animation|Drama|Sci-Fi|IMAX,4216
4458,Africa: The Serengeti (1994),Africa: The Serengeti,1994.0,Documentary|IMAX,4217
4459,Alaska: Spirit of the Wild (1997),Alaska: Spirit of the Wild,1997.0,Documentary|IMAX,4218
4460,Encounter in the Third Dimension (1999),Encounter in the Third Dimension,1999.0,IMAX,4219
4461,Siegfried & Roy: The Magic Box (1999),Siegfried & Roy: The Magic Box,1999.0,Documentary|IMAX,4220
4462,18 Again! (1988),18 Again!,1988.0,Comedy|Fantasy,4221
4463,1969 (1988),1969,1988.0,Drama|War,4222
4464,"Accidental Tourist, The (1988)","Accidental Tourist, The",1988.0,Comedy|Drama|Romance,4223
4465,"Accused, The (1988)","Accused, The",1988.0,Drama,4224
4466,Above the Law (1988),Above the Law,1988.0,Action|Crime|Drama,4225
4467,"Adventures of Baron Munchausen, The (1988)","Adventures of Baron Munchausen, The",1988.0,Adventure|Comedy|Fantasy,4226
4468,Apartment Zero (1988),Apartment Zero,1988.0,Drama|Thriller,4227
4469,Appointment with Death (1988),Appointment with Death,1988.0,Crime|Mystery,4228
4470,Ariel (1988),Ariel,1988.0,Drama,4229
4471,Arthur 2: On the Rocks (1988),Arthur 2: On the Rocks,1988.0,Comedy|Romance,4230
4472,Bad Dreams (1988),Bad Dreams,1988.0,Horror|Thriller,4231
4473,Bat*21 (1988),Bat*21,1988.0,Drama|War,4232
4474,Beaches (1988),Beaches,1988.0,Comedy|Drama|Musical,4233
4475,"Beast of War, The (Beast, The) (1988)","Beast of War, The (Beast, The)",1988.0,Drama|War,4234
4476,Big Business (1988),Big Business,1988.0,Comedy,4235
4477,Big Top Pee-Wee (1988),Big Top Pee-Wee,1988.0,Adventure|Children|Comedy,4236
4478,Biloxi Blues (1988),Biloxi Blues,1988.0,Comedy|Drama,4237
4479,Bird (1988),Bird,1988.0,Drama|Musical,4238
4480,"Blob, The (1988)","Blob, The",1988.0,Horror|Sci-Fi,4239
4481,"Boost, The (1988)","Boost, The",1988.0,Drama,4240
4482,"Bright Lights, Big City (1988)","Bright Lights, Big City",1988.0,Drama,4241
4483,Caddyshack II (1988),Caddyshack II,1988.0,Comedy,4242
4484,Camille Claudel (1988),Camille Claudel,1988.0,Drama,4243
4485,Casual Sex? (1988),Casual Sex?,1988.0,Comedy,4244
4486,Clean and Sober (1988),Clean and Sober,1988.0,Drama,4245
4487,Cocktail (1988),Cocktail,1988.0,Drama|Romance,4246
4488,Colors (1988),Colors,1988.0,Action|Crime|Drama,4247
4489,Coming to America (1988),Coming to America,1988.0,Comedy|Romance,4248
4490,"Couch Trip, The (1988)","Couch Trip, The",1988.0,Comedy,4249
4491,Criminal Law (1988),Criminal Law,1988.0,Thriller,4250
4492,Critters (1986),Critters,1986.0,Comedy|Sci-Fi,4251
4493,Critters 2: The Main Course (1988),Critters 2: The Main Course,1988.0,Comedy|Horror|Sci-Fi,4252
4494,Critters 3 (1991),Critters 3,1991.0,Comedy|Sci-Fi,4253
4495,Crossing Delancey (1988),Crossing Delancey,1988.0,Comedy|Romance,4254
4496,D.O.A. (1988),D.O.A.,1988.0,Film-Noir|Mystery|Thriller,4255
4497,Dead Heat (1988),Dead Heat,1988.0,Action|Comedy|Horror|Sci-Fi,4256
4498,"Dead Pool, The (1988)","Dead Pool, The",1988.0,Action|Crime|Thriller,4257
